Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,Store_Type,Discount_Applied,Customer_Category,Season,Promotion,Unit_Price,Cost_Per_Item,Profit,Customer_ID,Basket_Size,Product_Category,Category,Sub_Category
1000000192,"26-04-2024 00:16","Cody Cobb","['Yogurt', 'Iron', 'Shaving Cream', 'Hand Sanitizer']",1,99.16,"Debit Card",Houston,"Warehouse Club",FALSE,Retiree,Winter,None,99.16,66.44963636,32.71036364,924473,4,Yogurt,Dairy,Yogurt
1000000193,"13-10-2020 15:30","Sierra Scott","['Chicken', 'Paper Towels', 'Cleaning Rags', 'Razors', 'Power Strips']",6,32.23,"Debit Card",Boston,"Department Store",TRUE,Retiree,Fall,"Discount on Selected Items",5.371666667,3.168909665,13.21654201,161765,5,Chicken,"Meat & Seafood",Chicken
1000000194,"24-07-2020 06:17","Emily Underwood","['Air Freshener', 'Iron', 'Ice Cream', 'Ketchup']",10,39.68,Cash,Houston,Pharmacy,FALSE,"Senior Citizen",Winter,None,3.968,1.990781063,19.77218937,796718,4,"Air Freshener","Home & Misc","Air Freshener"
1000000195,"01-04-2023 14:19","Arthur Myers","['Shampoo', 'Beef']",8,41.12,"Mobile Payment",Miami,Supermarket,FALSE,Student,Fall,"Discount on Selected Items",5.14,2.594481164,20.36415069,372202,2,Shampoo,"Personal Care",Shampoo
1000000196,"24-04-2022 04:38","Nicole Cantrell","['Paper Towels', 'Trash Cans', 'Dustpan', 'Syrup', 'Iron']",8,36.12,Cash,Dallas,"Department Store",FALSE,Middle-Aged,Winter,"Discount on Selected Items",4.515,2.789306967,13.80554426,599256,5,"Paper Towels","Cleaning Supplies","Paper Towels"
1000000197,"04-06-2022 19:22","John Martin","['Shrimp', 'Feminine Hygiene Products', 'Toilet Paper', 'Water']",10,84.07,Cash,Miami,Pharmacy,FALSE,Homemaker,Spring,None,8.407,5.625401787,27.81598213,785736,4,Shrimp,"Meat & Seafood",Shrimp
1000000198,"26-01-2021 05:46","Jerry Williams","['Pasta', 'Shampoo']",4,39.56,"Debit Card",Chicago,Supermarket,TRUE,Retiree,Winter,None,9.89,6.587985421,13.20805832,600125,2,Pasta,"Grains & Bakery",Pasta
1000000199,"06-02-2022 01:27","Jeffrey Brown","['Garden Hose', 'Cheese', 'Bath Towels']",3,77.39,Cash,Miami,Pharmacy,TRUE,"Young Adult",Winter,"BOGO (Buy One Get One)",25.79666667,16.35412352,28.32762945,840718,3,"Garden Hose","Garden Tools","Garden Hose"
1000000200,"11-06-2023 10:26","Andrea Snyder","['Honey', 'Yogurt', 'Potatoes', 'Apple', 'Onions']",5,83.36,"Debit Card",Boston,"Department Store",TRUE,Professional,Fall,"BOGO (Buy One Get One)",16.672,9.879985481,33.96007259,180738,5,Honey,"Pantry & Snacks",Honey
1000000201,"16-02-2024 00:17","Nancy Jackson","['Shower Gel', 'Onions']",2,26.81,"Debit Card",Houston,Pharmacy,FALSE,Teenager,Winter,None,13.405,5.700368869,15.40926226,572188,2,"Shower Gel","Personal Care","Shower Gel"
1000000202,"01-03-2020 20:12","Olivia Jimenez","['Peanut Butter', 'Diapers']",7,28.7,"Mobile Payment",Atlanta,"Specialty Store",FALSE,Retiree,Winter,"BOGO (Buy One Get One)",4.1,1.838803318,15.82837677,694754,2,"Peanut Butter","Pantry & Snacks","Peanut Butter"
1000000203,"11-09-2021 18:36","Angel Garcia","['Cereal Bars', 'Tomatoes']",5,8.06,"Credit Card",Seattle,"Warehouse Club",TRUE,"Senior Citizen",Fall,None,1.612,1.079340806,2.663295972,690852,2,"Cereal Bars","Grains & Bakery","Cereal Bars"
1000000204,"29-11-2023 19:00","Amy Rodriguez",['Sponges'],3,89.38,Cash,Miami,"Warehouse Club",TRUE,Homemaker,Spring,"BOGO (Buy One Get One)",29.79333333,17.33759627,37.36721119,30117,1,Sponges,"Cleaning Supplies",Sponges
1000000205,"27-12-2023 05:05","Angela Clark","['Chips', 'Shampoo', 'Trash Bags', 'Soap', 'Dishware']",8,18.75,"Mobile Payment","San Francisco","Specialty Store",FALSE,Teenager,Summer,"Discount on Selected Items",2.34375,0.943966677,11.19826658,869107,5,Chips,"Pantry & Snacks",Chips
1000000206,"01-05-2023 05:29","Kelly Thompson","['Garden Hose']",6,9.02,"Mobile Payment","San Francisco","Warehouse Club",TRUE,Homemaker,Winter,"Discount on Selected Items",1.503333333,0.647096999,5.137418005,129011,1,"Garden Hose","Garden Tools","Garden Hose"
1000000207,"10-04-2021 08:08","Ryan Melendez","['Spinach', 'Feminine Hygiene Products', 'Onions', 'BBQ Sauce']",9,17.34,"Mobile Payment",Chicago,Supermarket,FALSE,Homemaker,Fall,"BOGO (Buy One Get One)",1.926666667,1.154170689,6.952463797,49017,4,Spinach,Vegetables,Spinach
1000000208,"01-06-2022 00:16","Kimberly Cisneros","['Paper Towels', 'Toothpaste']",10,8.22,Cash,Chicago,"Warehouse Club",FALSE,"Young Adult",Winter,"Discount on Selected Items",0.822,0.330048187,4.919518134,712354,2,"Paper Towels","Cleaning Supplies","Paper Towels"
1000000209,"20-08-2021 06:00","Cole Smith","['Mustard', 'Chicken', 'Bread']",5,33.07,Cash,Boston,Supermarket,TRUE,Middle-Aged,Spring,"BOGO (Buy One Get One)",6.614,2.964675336,18.24662332,848904,3,Mustard,Condiments,Mustard
1000000210,"17-09-2023 01:37","Craig Smith","['Pasta', 'Carrots', 'Power Strips', 'Shrimp']",6,48.16,"Credit Card",Miami,"Convenience Store",FALSE,"Young Adult",Fall,"Discount on Selected Items",8.026666667,4.532017631,20.96789421,150632,4,Pasta,"Grains & Bakery",Pasta
1000000211,"04-05-2021 16:16","Rodney Randolph","['Onions', 'Plant Fertilizer', 'Ice Cream', 'Tuna']",5,74.82,"Debit Card",Houston,"Warehouse Club",FALSE,Teenager,Summer,"Discount on Selected Items",14.964,9.091655921,29.36172039,208552,4,Onions,Vegetables,Onions
1000000212,"30-09-2020 11:28","Patrick Campbell","['Paper Towels', 'Rice', 'Mayonnaise', 'Pickles', 'Mayonnaise']",8,75.3,Cash,Boston,"Department Store",TRUE,"Young Adult",Winter,"Discount on Selected Items",9.4125,5.605975607,30.45219515,923439,5,"Paper Towels","Cleaning Supplies","Paper Towels"
1000000213,"30-09-2021 05:17","Emily Whitehead","['Carrots', 'Orange', 'Paper Towels', 'Soap']",3,83.89,"Credit Card",Miami,"Convenience Store",TRUE,Retiree,Winter,None,27.96333333,13.06672857,44.68981429,751664,4,Carrots,Vegetables,Carrots
1000000214,"12-05-2023 08:08","Shawn Joyce","['Shaving Cream', 'Dustpan', 'Rice', 'Orange', 'Honey']",6,30.28,"Mobile Payment",Seattle,"Warehouse Club",FALSE,"Senior Citizen",Spring,None,5.046666667,3.096906008,11.69856395,323604,5,"Shaving Cream","Personal Care","Shaving Cream"
1000000215,"03-01-2020 23:36","Ashley White","['Coffee', 'Hair Gel', 'Vacuum Cleaner']",4,95.87,"Credit Card","Los Angeles",Supermarket,FALSE,Professional,Fall,"BOGO (Buy One Get One)",23.9675,11.29288025,50.69847899,881232,3,Coffee,Beverages,Coffee
1000000216,"03-05-2022 19:43","Richard Harris","['Pancake Mix', 'Water', 'Air Freshener', 'Tea']",6,55.43,"Mobile Payment",Dallas,Pharmacy,FALSE,Middle-Aged,Spring,"BOGO (Buy One Get One)",9.238333333,4.597178597,27.84692842,939506,4,"Pancake Mix","Grains & Bakery","Pancake Mix"
1000000217,"18-09-2021 05:56","Matthew Bowen","['Butter', 'Onions', 'Diapers']",7,21.95,Cash,Boston,"Department Store",TRUE,Teenager,Winter,"Discount on Selected Items",3.135714286,1.956520843,8.254354097,38625,3,Butter,Dairy,Butter
1000000218,"04-09-2021 06:01","James Smith","['Milk', 'Insect Repellent', 'BBQ Sauce', 'BBQ Sauce', 'Hair Gel']",9,52.4,"Credit Card","Los Angeles","Department Store",FALSE,"Senior Citizen",Summer,"BOGO (Buy One Get One)",5.822222222,3.463581019,21.22777083,75705,5,Milk,Other,Milk
1000000219,"06-11-2020 04:18","Julia Baldwin","['Trash Bags', 'Cleaning Rags']",7,14.82,"Mobile Payment","New York","Department Store",FALSE,Retiree,Fall,"BOGO (Buy One Get One)",2.117142857,1.386235326,5.116352717,167850,2,"Trash Bags","Cleaning Supplies","Trash Bags"
1000000220,"02-02-2024 13:06","Kathleen Cline","['Butter', 'Ketchup']",8,16.19,"Debit Card",Miami,"Warehouse Club",FALSE,Student,Fall,"BOGO (Buy One Get One)",2.02375,1.208753227,6.519974182,282314,2,Butter,Dairy,Butter
1000000221,"20-04-2023 04:26","Ashley Jones",['Ketchup'],1,24.33,"Credit Card",Houston,"Department Store",TRUE,Professional,Spring,None,24.33,13.8800845,10.4499155,521686,1,Ketchup,Condiments,Ketchup
1000000222,"05-02-2021 07:29","Matthew Hogan","['Baby Wipes']",4,55.11,Cash,"San Francisco","Specialty Store",TRUE,Retiree,Summer,"Discount on Selected Items",13.7775,5.898181234,31.51727506,935051,1,"Baby Wipes","Baby Care","Baby Wipes"
1000000223,"01-03-2023 23:31","Kristin Hudson",['Toothpaste'],4,77.38,"Debit Card","San Francisco","Convenience Store",TRUE,Professional,Spring,None,19.345,9.872038663,37.89184535,37394,1,Toothpaste,"Personal Care",Toothpaste
1000000224,"09-10-2020 05:10","Terri Dunn","['Banana', 'Feminine Hygiene Products']",2,34.8,"Credit Card",Atlanta,Supermarket,TRUE,Homemaker,Summer,"Discount on Selected Items",17.4,8.344356359,18.11128728,773779,2,Banana,Fruits,Banana
1000000225,"13-08-2021 13:03","Jorge Keller","['Vacuum Cleaner', 'Ironing Board', 'Olive Oil', 'Tea', 'Shrimp']",7,72.49,"Credit Card","San Francisco","Convenience Store",FALSE,"Senior Citizen",Summer,"BOGO (Buy One Get One)",10.35571429,4.900291825,38.18795723,660203,5,"Vacuum Cleaner","Household Electronics","Vacuum Cleaner"
1000000226,"17-11-2022 05:57","Leslie Bell",['Mayonnaise'],7,20.05,"Debit Card",Seattle,"Warehouse Club",TRUE,Middle-Aged,Winter,"Discount on Selected Items",2.864285714,1.981808355,6.177341513,326413,1,Mayonnaise,Condiments,Mayonnaise
1000000227,"15-02-2020 09:07","Bradley Flynn","['Shaving Cream', 'Power Strips', 'Laundry Detergent', 'Orange', 'Hand Sanitizer']",2,11.27,Cash,"San Francisco","Department Store",TRUE,"Senior Citizen",Winter,"BOGO (Buy One Get One)",5.635,2.918531704,5.432936593,927326,5,"Shaving Cream","Personal Care","Shaving Cream"
1000000228,"21-02-2021 21:33","Morgan Phillips","['Rice', 'Ketchup']",9,37.45,Cash,Atlanta,"Convenience Store",FALSE,Homemaker,Winter,"Discount on Selected Items",4.161111111,2.778015894,12.44785695,990744,2,Rice,"Grains & Bakery",Rice
1000000229,"10-07-2021 18:05","Victoria Duran",['Broom'],10,64.57,"Credit Card","San Francisco","Department Store",TRUE,Teenager,Fall,None,6.457,3.805378632,26.51621368,953341,1,Broom,"Cleaning Equipment",Broom
1000000230,"15-05-2022 13:30","Bruce Smith","['Onions', 'Salmon']",2,68.41,"Debit Card",Dallas,"Specialty Store",FALSE,"Young Adult",Fall,"BOGO (Buy One Get One)",34.205,21.83795619,24.73408762,748706,2,Onions,Vegetables,Onions
1000000231,"15-09-2022 19:30","Miss Jaime Roy MD","['Potatoes', 'Pancake Mix', 'Peanut Butter', 'Jam']",7,83.52,Cash,"San Francisco","Warehouse Club",TRUE,"Young Adult",Spring,None,11.93142857,6.571725001,37.517925,755690,4,Potatoes,Vegetables,Potatoes
1000000232,"12-07-2021 19:21","Paul Kline","['Shower Gel', 'Peanut Butter', 'Baby Wipes', 'Hair Gel']",6,89.63,"Debit Card","San Francisco","Convenience Store",FALSE,Student,Spring,None,14.93833333,8.560728092,38.26563145,260334,4,"Shower Gel","Personal Care","Shower Gel"
1000000233,"24-04-2023 04:09","Mary Ryan","['Laundry Detergent', 'Hand Sanitizer']",4,98.79,Cash,Seattle,"Convenience Store",FALSE,"Young Adult",Summer,"BOGO (Buy One Get One)",24.6975,13.52818672,44.67725311,686579,2,"Laundry Detergent","Cleaning Supplies","Laundry Detergent"
1000000234,"09-05-2023 07:42","Charles Parrish","['Light Bulbs', 'Plant Fertilizer', 'Bath Towels', 'Cleaning Rags']",6,96.7,"Credit Card",Houston,"Convenience Store",TRUE,"Young Adult",Summer,None,16.11666667,7.390666513,52.35600092,63394,4,"Light Bulbs","Household Electronics","Light Bulbs"
1000000235,"06-12-2023 22:36","Victor Baker","['Soap', 'Banana', 'Tea', 'Feminine Hygiene Products', 'Mustard']",10,69.01,"Mobile Payment",Chicago,"Specialty Store",TRUE,Homemaker,Fall,None,6.901,4.256092614,26.44907386,281903,5,Soap,"Personal Care",Soap
1000000236,"24-07-2023 04:23","Mary Graham","['Water', 'Toothbrush']",2,48.93,"Mobile Payment",Miami,Pharmacy,TRUE,Middle-Aged,Winter,None,24.465,11.84672875,25.23654249,383030,2,Water,Other,Water
1000000237,"04-12-2023 13:25","Matthew Peterson","['Cleaning Spray', 'Eggs', 'Olive Oil', 'Baby Wipes', 'Shrimp']",4,30.54,"Mobile Payment",Seattle,Supermarket,TRUE,"Senior Citizen",Winter,"Discount on Selected Items",7.635,3.109695721,18.10121712,300496,5,"Cleaning Spray","Cleaning Supplies","Cleaning Spray"
1000000238,"25-04-2023 09:57","Leslie Walsh","['Deodorant', 'BBQ Sauce', 'Trash Cans']",5,96.3,Cash,Miami,Supermarket,FALSE,"Senior Citizen",Spring,None,19.26,11.43353893,39.13230537,675459,3,Deodorant,"Personal Care",Deodorant
1000000239,"31-08-2022 22:42","Gabriel Lucero",['Bread'],10,46.3,"Mobile Payment",Chicago,"Warehouse Club",FALSE,Student,Summer,"Discount on Selected Items",4.63,2.098006734,25.31993266,180877,1,Bread,"Grains & Bakery",Bread
1000000240,"21-11-2022 07:58","Connor Moore","['Syrup', 'Tomatoes']",9,57.15,Cash,Dallas,"Department Store",FALSE,Retiree,Summer,"Discount on Selected Items",6.35,4.331573603,18.16583757,302555,2,Syrup,"Pantry & Snacks",Syrup
1000000241,"03-12-2022 02:43","Amy Campbell","['Shaving Cream', 'Laundry Detergent', 'BBQ Sauce', 'Air Freshener']",2,26.07,"Debit Card","San Francisco",Supermarket,TRUE,Middle-Aged,Winter,None,13.035,8.9443377,8.181324599,910596,4,"Shaving Cream","Personal Care","Shaving Cream"
1000000242,"20-04-2020 02:30","Lee Ramirez","['Shrimp', 'Orange', 'Tomatoes', 'Soda', 'Deodorant']",2,63.6,"Mobile Payment",Chicago,"Warehouse Club",TRUE,Teenager,Winter,None,31.8,21.44780628,20.70438743,785050,5,Shrimp,"Meat & Seafood",Shrimp
1000000243,"11-03-2020 18:33","Jaime Parker","['Sponges', 'Chicken', 'Syrup', 'Cleaning Spray', 'Honey']",8,40.37,"Mobile Payment",Dallas,"Department Store",TRUE,"Young Adult",Fall,None,5.04625,2.578874002,19.73900798,970682,5,Sponges,"Cleaning Supplies",Sponges
1000000244,"01-04-2022 11:38","James Bailey","['Tomatoes', 'Laundry Detergent']",3,73.4,"Debit Card","Los Angeles",Supermarket,TRUE,Professional,Winter,"BOGO (Buy One Get One)",24.46666667,9.900118232,43.6996453,307413,2,Tomatoes,Vegetables,Tomatoes
1000000245,"16-12-2022 10:50","Sara Lee","['Shaving Cream', 'Mustard']",10,17.67,"Credit Card","Los Angeles","Specialty Store",TRUE,"Young Adult",Fall,None,1.767,1.19890167,5.6809833,673095,2,"Shaving Cream","Personal Care","Shaving Cream"
1000000246,"27-10-2021 14:16","Joanne Flores","['Insect Repellent', 'Shaving Cream', 'Shampoo', 'Sponges']",3,78.54,"Mobile Payment",Miami,"Department Store",TRUE,"Young Adult",Spring,"BOGO (Buy One Get One)",26.18,13.8349583,37.0351251,622106,4,"Insect Repellent",Other,"Insect Repellent"
1000000247,"18-04-2023 14:44","Kevin Cruz","['Olive Oil', 'Dish Soap', 'Dish Soap']",6,51.17,"Debit Card",Houston,"Specialty Store",TRUE,Retiree,Spring,"Discount on Selected Items",8.528333333,5.884519688,15.86288187,879988,3,"Olive Oil","Pantry & Snacks","Olive Oil"
1000000248,"24-11-2020 20:47","Dawn Benson","['Milk', 'Tuna', 'Honey', 'Shower Gel']",1,70.51,Cash,Miami,Pharmacy,FALSE,Homemaker,Summer,"BOGO (Buy One Get One)",70.51,48.58745338,21.92254662,113722,4,Milk,Other,Milk
1000000249,"16-04-2021 11:55","Ronald Pacheco","['Extension Cords']",10,59.67,Cash,Atlanta,"Specialty Store",TRUE,Homemaker,Fall,None,5.967,3.913772226,20.53227774,255737,1,"Extension Cords","Household Electronics","Extension Cords"
1000000250,"24-01-2024 03:46","Tracey Allen","['Bread', 'Deodorant', 'Banana']",8,37.95,"Credit Card",Seattle,Supermarket,FALSE,"Senior Citizen",Winter,None,4.74375,2.31653758,19.41769936,894049,3,Bread,"Grains & Bakery",Bread
1000000251,"03-01-2021 09:31","Tamara Burke","['Razors', 'Coffee', 'Vinegar', 'Chips', 'Chips']",3,32.37,"Mobile Payment","Los Angeles",Pharmacy,FALSE,Student,Winter,"BOGO (Buy One Get One)",10.79,5.562561347,15.68231596,426894,5,Razors,Other,Razors
1000000252,"13-04-2022 04:44","Cheryl Benson","['Cleaning Rags', 'Pickles', 'Shaving Cream', 'Mustard']",9,13.02,"Debit Card","San Francisco","Warehouse Club",FALSE,"Senior Citizen",Fall,None,1.446666667,0.948059982,4.487460161,873353,4,"Cleaning Rags","Cleaning Supplies","Cleaning Rags"
1000000253,"19-12-2020 02:54","Taylor Jimenez","['Cereal Bars']",7,7.48,"Mobile Payment",Seattle,"Specialty Store",FALSE,Professional,Spring,None,1.068571429,0.529024711,3.77682702,719788,1,"Cereal Bars","Grains & Bakery","Cereal Bars"
1000000254,"01-03-2023 20:48","Brenda Greene","['Trash Bags', 'Trash Bags', 'Pickles']",5,52.41,Cash,"Los Angeles","Department Store",TRUE,Teenager,Winter,None,10.482,4.725786891,28.78106554,920377,3,"Trash Bags","Cleaning Supplies","Trash Bags"
1000000255,"25-08-2021 11:41","Mark Johnson",['Shrimp'],6,89.55,"Mobile Payment",Seattle,"Convenience Store",TRUE,Student,Fall,None,14.925,8.463077653,38.77153408,329237,1,Shrimp,"Meat & Seafood",Shrimp
1000000256,"20-02-2022 22:41","Kenneth Williams","['Milk', 'Hair Gel']",3,31.45,"Debit Card",Boston,"Convenience Store",TRUE,Retiree,Fall,"BOGO (Buy One Get One)",10.48333333,7.137540098,10.03737971,59836,2,Milk,Other,Milk
1000000257,"17-04-2024 12:35","Nicholas Ellison","['Toothpaste', 'Soda', 'Toothbrush']",8,83.46,"Mobile Payment",Dallas,"Warehouse Club",TRUE,Student,Fall,"BOGO (Buy One Get One)",10.4325,6.351399256,32.64880595,152092,3,Toothpaste,"Personal Care",Toothpaste
1000000258,"03-03-2023 15:39","Felicia Johnson","['Trash Cans', 'Razors']",5,78.95,"Credit Card",Atlanta,"Department Store",TRUE,Middle-Aged,Fall,"Discount on Selected Items",15.79,9.016379763,33.86810119,224537,2,"Trash Cans","Cleaning Equipment","Trash Cans"
1000000259,"11-12-2021 10:43","Kelly Adams","['Insect Repellent']",7,46.35,"Credit Card",Seattle,"Warehouse Club",TRUE,Retiree,Fall,"Discount on Selected Items",6.621428571,2.841605592,26.45876085,723162,1,"Insect Repellent",Other,"Insect Repellent"
1000000260,"09-05-2022 08:59","Richard Hopkins","['Lawn Mower']",8,68.97,"Debit Card",Dallas,"Convenience Store",FALSE,Middle-Aged,Winter,None,8.62125,5.039139316,28.65688547,836829,1,"Lawn Mower","Garden Tools","Lawn Mower"
1000000261,"21-11-2022 12:53","Brenda Brown",['Spinach'],1,92.52,"Debit Card",Chicago,"Warehouse Club",TRUE,Retiree,Winter,"Discount on Selected Items",92.52,64.48793466,28.03206534,451278,1,Spinach,Vegetables,Spinach
1000000262,"14-12-2021 17:24","David Henry","['Insect Repellent', 'Dishware', 'Apple']",7,12.66,"Credit Card","Los Angeles",Supermarket,TRUE,Teenager,Summer,None,1.808571429,0.799434156,7.06396091,853867,3,"Insect Repellent",Other,"Insect Repellent"
1000000263,"31-05-2020 15:32","Catherine Rodriguez","['Soap', 'Dish Soap', 'Chips', 'Tea']",4,35.47,"Credit Card","New York","Department Store",TRUE,Student,Summer,None,8.8675,4.925886458,15.76645417,728612,4,Soap,"Personal Care",Soap
1000000264,"08-09-2021 12:36","Sean Obrien","['Garden Hose', 'Milk', 'Lawn Mower']",7,19.95,"Mobile Payment","New York",Supermarket,FALSE,Teenager,Summer,None,2.85,1.890153976,6.718922165,216475,3,"Garden Hose","Garden Tools","Garden Hose"
1000000265,"15-11-2023 17:33","Scott Byrd","['Light Bulbs', 'Honey', 'Bath Towels', 'Cereal Bars', 'Rice']",10,9.62,"Credit Card",Seattle,"Department Store",FALSE,Homemaker,Spring,None,0.962,0.598585823,3.634141769,564789,5,"Light Bulbs","Household Electronics","Light Bulbs"
1000000266,"27-09-2022 03:45","Sheila Carroll","['Plant Fertilizer', 'Vacuum Cleaner']",9,32.72,"Mobile Payment",Houston,"Department Store",TRUE,Teenager,Fall,"BOGO (Buy One Get One)",3.635555556,2.214434057,12.79009349,910078,2,"Plant Fertilizer","Garden Tools","Plant Fertilizer"
1000000267,"02-01-2020 00:27","Jason Rodriguez","['Insect Repellent', 'Hand Sanitizer', 'Honey', 'Dish Soap', 'Pickles']",8,15.37,"Debit Card","New York","Department Store",TRUE,Professional,Fall,None,1.92125,1.173394264,5.982845889,54201,5,"Insect Repellent",Other,"Insect Repellent"
1000000268,"16-01-2023 11:25","Edward Anderson","['Cleaning Spray', 'Cereal Bars']",3,32.89,"Mobile Payment",Atlanta,Supermarket,FALSE,Student,Spring,"Discount on Selected Items",10.96333333,5.56769973,16.18690081,101131,2,"Cleaning Spray","Cleaning Supplies","Cleaning Spray"
1000000269,"22-11-2020 01:11","Benjamin Barber","['Mayonnaise', 'Tissues', 'Potatoes', 'Salmon']",10,41.46,"Debit Card",Dallas,Pharmacy,FALSE,Retiree,Fall,"Discount on Selected Items",4.146,2.023569536,21.22430464,163624,4,Mayonnaise,Condiments,Mayonnaise
1000000270,"19-11-2023 08:21","Lisa Evans","['Milk', 'Banana']",1,35.02,"Debit Card",Dallas,Supermarket,FALSE,Homemaker,Winter,"BOGO (Buy One Get One)",35.02,22.5111483,12.5088517,549516,2,Milk,Other,Milk
1000000271,"17-12-2022 17:26","Tracey Jackson","['Syrup', 'Spinach', 'Ironing Board']",7,49.32,"Credit Card","Los Angeles","Convenience Store",TRUE,"Senior Citizen",Summer,"BOGO (Buy One Get One)",7.045714286,4.53063397,17.60556221,677158,3,Syrup,"Pantry & Snacks",Syrup
1000000272,"08-12-2023 17:42","Taylor Daniels","['Sponges', 'Shrimp', 'Soda']",3,5.84,"Credit Card",Houston,"Convenience Store",FALSE,Retiree,Winter,None,1.946666667,1.285036901,1.984889298,474785,3,Sponges,"Cleaning Supplies",Sponges
1000000273,"09-11-2023 07:56","Dwayne Herrera","['Eggs', 'Paper Towels']",6,35.12,"Mobile Payment","Los Angeles","Department Store",TRUE,Teenager,Spring,"Discount on Selected Items",5.853333333,3.944983744,11.45009754,442336,2,Eggs,"Meat & Seafood",Eggs
1000000274,"19-10-2023 06:38","Stephanie Robinson","['Toothpaste', 'Bath Towels', 'Carrots']",8,49.02,"Credit Card",Seattle,Supermarket,FALSE,Student,Summer,"Discount on Selected Items",6.1275,3.390975165,21.89219868,210780,3,Toothpaste,"Personal Care",Toothpaste
1000000275,"23-07-2022 06:10","Caleb Bailey","['Insect Repellent', 'Power Strips', 'Toothbrush', 'Yogurt']",1,96.66,Cash,Dallas,Pharmacy,TRUE,Student,Winter,None,96.66,53.20696951,43.45303049,575166,4,"Insect Repellent",Other,"Insect Repellent"
1000000276,"27-10-2023 17:47","Eric Moore DDS","['Pancake Mix', 'Mop']",2,63.83,Cash,Chicago,"Convenience Store",TRUE,"Young Adult",Spring,"BOGO (Buy One Get One)",31.915,20.40927719,23.01144562,559390,2,"Pancake Mix","Grains & Bakery","Pancake Mix"
1000000277,"26-09-2021 04:44","Barbara Griffin","['Hand Sanitizer', 'Mustard', 'Toilet Paper', 'Water']",10,51.19,"Debit Card",Miami,Supermarket,FALSE,Professional,Fall,"Discount on Selected Items",5.119,3.045749608,20.73250392,275975,4,"Hand Sanitizer","Home & Misc","Hand Sanitizer"
1000000278,"18-03-2021 10:25","Jennifer Harrington DDS",['Syrup'],5,71.7,"Debit Card","San Francisco",Pharmacy,FALSE,Professional,Spring,"BOGO (Buy One Get One)",14.34,8.755861506,27.92069247,339629,1,Syrup,"Pantry & Snacks",Syrup
1000000279,"25-03-2021 23:26","Bryce Smith","['Shaving Cream', 'Jam']",9,9.39,"Credit Card","Los Angeles","Convenience Store",TRUE,Homemaker,Fall,None,1.043333333,0.666416439,3.39225205,786522,2,"Shaving Cream","Personal Care","Shaving Cream"
1000000280,"01-03-2020 18:27","Suzanne Silva","['Ketchup', 'Hand Sanitizer', 'Orange', 'Vacuum Cleaner']",2,49.74,Cash,Atlanta,"Convenience Store",TRUE,Homemaker,Fall,"Discount on Selected Items",24.87,16.58832986,16.56334029,632501,4,Ketchup,Condiments,Ketchup
1000000281,"17-09-2020 21:44","David Prince","['Dishware', 'Soap']",10,74.53,"Mobile Payment",Dallas,"Department Store",FALSE,Student,Summer,None,7.453,3.736923371,37.16076629,359247,2,Dishware,Other,Dishware
1000000282,"10-01-2021 16:28","Dawn Alvarado","['Ice Cream', 'Cereal', 'Feminine Hygiene Products', 'Ice Cream', 'Coffee']",1,60.52,"Mobile Payment",Seattle,"Specialty Store",TRUE,Middle-Aged,Fall,None,60.52,31.02708409,29.49291591,687754,5,"Ice Cream",Dairy,"Ice Cream"
1000000283,"27-05-2020 05:12","Susan Lee","['Pasta', 'Toilet Paper', 'Chips', 'Light Bulbs', 'Toilet Paper']",4,42.33,"Credit Card",Seattle,Pharmacy,FALSE,Teenager,Winter,"BOGO (Buy One Get One)",10.5825,4.531369164,24.20452335,671131,5,Pasta,"Grains & Bakery",Pasta
1000000284,"21-10-2022 13:17","Pamela Adams","['Pancake Mix', 'Cereal']",9,88.86,"Mobile Payment","Los Angeles",Pharmacy,FALSE,"Senior Citizen",Winter,None,9.873333333,5.662199111,37.900208,31808,2,"Pancake Mix","Grains & Bakery","Pancake Mix"
1000000285,"08-05-2022 12:22","Jessica Shaffer","['Cereal Bars', 'Cleaning Rags', 'Chips', 'Hand Sanitizer', 'Deodorant']",9,51.18,"Debit Card",Miami,Supermarket,TRUE,Professional,Fall,"Discount on Selected Items",5.686666667,2.335984186,30.15614233,183930,5,"Cereal Bars","Grains & Bakery","Cereal Bars"
1000000286,"30-05-2023 06:57","Mitchell Johnson","['Peanut Butter', 'Vacuum Cleaner', 'Milk']",2,38.71,"Mobile Payment","New York","Specialty Store",TRUE,Student,Winter,"BOGO (Buy One Get One)",19.355,10.44549489,17.81901022,704739,3,"Peanut Butter","Pantry & Snacks","Peanut Butter"
1000000287,"02-01-2023 21:20","Robert Ibarra","['Shampoo', 'Tuna', 'Shaving Cream', 'Dustpan']",1,19.4,"Mobile Payment",Boston,"Department Store",TRUE,Homemaker,Fall,"Discount on Selected Items",19.4,10.91819177,8.481808226,607286,4,Shampoo,"Personal Care",Shampoo
1000000288,"15-07-2021 13:56","Mr. Matthew Wang","['Trash Bags', 'Vinegar', 'Banana', 'Pickles', 'Ketchup']",6,10.92,"Credit Card","New York","Convenience Store",FALSE,Professional,Spring,"BOGO (Buy One Get One)",1.82,0.884451524,5.613290858,762542,5,"Trash Bags","Cleaning Supplies","Trash Bags"
